X,Y,nesting,num_operands,extra
(-84*b*x*y+-18*b*x*y),-2*b*x*y,1,2,no
(-11*b*x*y-38*b*x*y),-49*b*x*y,1,2,no
(-99*x-45*x),-44*x,1,2,no
(+21*b*x*y+7*b*x*y),+28*b*x*y,1,2,no
(+66*a*x*y++51*a*x*y),+17*a*x*y,1,2,no
(-81*x+97*x),+16*x,1,2,no
(+26*b*x*y+14*b*x*y),+40*b*x*y,1,2,no
(-20*x*y++80*x*y),+60*x*y,1,2,no
(+64*a*b*y-91*a*b*y),-27*a*b*y,1,2,no
(+46*a*b*y++39*a*b*y),+85*a*b*y,1,2,no
(-82*x+59*x),-23*x,1,2,no
+-76*b*x*y,$,1,1,no
(-54*a*b*y++16*a*b*y),-38*a*b*y,1,2,no
(+a*b*x*y+-55*a*b*x*y),-54*a*b*x*y,1,2,no
(-41*a*x-69*a*x),-10*a*x,1,2,no
(-88*a*b*x+68*a*b*x),-20*a*b*x,1,2,no
21*b*x*y,$,1,1,no
(+56*a*b*x+-a*b*x),+55*a*b*x,1,2,no
(+83*x+-43*x),+40*x,1,2,no
(+26*y++61*y),+87*y,1,2,no
(+45*b*y-60*b*y),-15*b*y,1,2,no
+63*a*y,$,1,1,no
+-87*a*b*x,$,1,1,no
(+82*x-79*x),+3*x,1,2,no
(+77*x*y+-52*x*y),+25*x*y,1,2,no
(+55*x+-20*x),+35*x,1,2,no
(-56*y+92*y),+36*y,1,2,no
(+15*a*b*x+-56*a*b*x),-41*a*b*x,1,2,no
(+81*x*y+98*x*y),+79*x*y,1,2,no
(+93*y+93*y),+86*y,1,2,no
(-89*x*y+47*x*y),-42*x*y,1,2,no
(-7*a*y+62*a*y),+55*a*y,1,2,no
-20*y,$,1,1,no
(-49*y-32*y),-81*y,1,2,no
-10*y,$,1,1,no
(-65*x*y+-93*x*y),-58*x*y,1,2,no
(+29*y-61*y),-32*y,1,2,no
(+38*a*y+56*a*y),+94*a*y,1,2,no
(-64*x*y-15*x*y),-79*x*y,1,2,no
(+13*a*b*x*y+-43*a*b*x*y),-30*a*b*x*y,1,2,no
(+87*x*y+16*x*y),+3*x*y,1,2,no
(+30*a*x*y+13*a*x*y),+43*a*x*y,1,2,no
(-98*x*y-86*x*y),-84*x*y,1,2,no
(+91*x++68*x),+59*x,1,2,no
(+16*x*y+55*x*y),+71*x*y,1,2,no
(-89*a*x+-69*a*x),-58*a*x,1,2,no
(-41*a*y-3*a*y),-44*a*y,1,2,no
(-35*a*b*x*y-93*a*b*x*y),-28*a*b*x*y,1,2,no
(-86*x*y-34*x*y),-20*x*y,1,2,no
(+38*x*y-49*x*y),-11*x*y,1,2,no
(+0*x*y*a*b++65*a*b*x*y),+65*a*b*x*y,1,2,no
(+60*y-72*y),-12*y,1,2,no
(+22*a*b*x*y+21*a*b*x*y),+43*a*b*x*y,1,2,no
(-81*a*b*y-32*a*b*y),-13*a*b*y,1,2,no
(-25*x+69*x),+44*x,1,2,no
(-13*a*b*x-98*a*b*x),-11*a*b*x,1,2,no
(+10*a*b*x-25*a*b*x),-15*a*b*x,1,2,no
-64*a*y,$,1,1,no
(-61*x*y-47*x*y),-8*x*y,1,2,no
(-59*x*y-25*x*y),-84*x*y,1,2,no
-8*x,$,1,1,no
(+12*a*b*x*y-26*a*b*x*y),-14*a*b*x*y,1,2,no
(-3*x+83*x),+80*x,1,2,no
(+5*a*b*y+73*a*b*y),+78*a*b*y,1,2,no
(-30*a*x*y-75*a*x*y),-5*a*x*y,1,2,no
(+84*b*y+67*b*y),+51*b*y,1,2,no
(+48*x*y+9*x*y),+57*x*y,1,2,no
(+23*x*y+-72*x*y),-49*x*y,1,2,no
(+22*a*b*x*y+77*a*b*x*y),+99*a*b*x*y,1,2,no
(+94*a*b*y+25*a*b*y),+19*a*b*y,1,2,no
(-74*x-5*x),-79*x,1,2,no
(-70*x*y-82*x*y),-52*x*y,1,2,no
(+11*x*y-53*x*y),-42*x*y,1,2,no
+-92*a*b*x*y,$,1,1,no
(+64*x-99*x),-35*x,1,2,no
(-20*x*y-43*x*y),-63*x*y,1,2,no
(+32*x*y+-57*x*y),-25*x*y,1,2,no
(-14*a*x*y-63*a*x*y),-77*a*x*y,1,2,no
(+18*a*b*x*y+-81*a*b*x*y),-63*a*b*x*y,1,2,no
(+3*a*b*x-15*a*b*x),-12*a*b*x,1,2,no
-86*x*y,$,1,1,no
(-54*a*b*y++45*a*b*y),-9*a*b*y,1,2,no
(+29*x++83*x),+12*x,1,2,no
(+32*x*y-73*x*y),-41*x*y,1,2,no
(-60*x*y+79*x*y),+19*x*y,1,2,no
+87*a*x*y,$,1,1,no
+60*x,$,1,1,no
(-76*x*y+21*x*y),-55*x*y,1,2,no
(-81*y-18*y),-99*y,1,2,no
(-15*a*y+-47*a*y),-62*a*y,1,2,no
(+37*a*b*x*y-48*a*b*x*y),-11*a*b*x*y,1,2,no
(-32*x+92*x),+60*x,1,2,no
(+48*b*x*y-99*b*x*y),-51*b*x*y,1,2,no
(+88*x+-88*x),+0*x,1,2,no
(+56*a*b*y-69*a*b*y),-13*a*b*y,1,2,no
+37*a*x,$,1,1,no
(+27*a*b*x-54*a*b*x),-27*a*b*x,1,2,no
(+76*a*b*x-82*a*b*x),-6*a*b*x,1,2,no
(-80*x*y-8*x*y),-88*x*y,1,2,no
(-7*b*y+32*b*y),+25*b*y,1,2,no
(+67*y++10*y),+77*y,1,2,no
(+45*x+-96*x),-51*x,1,2,no
(-95*x*y-85*x*y),-80*x*y,1,2,no
(-93*x*y-10*x*y),-3*x*y,1,2,no
(+4*x-54*x),-50*x,1,2,no
(+5*a*b*x*y+6*a*b*x*y),+11*a*b*x*y,1,2,no
(+91*y-65*y),+26*y,1,2,no
(-74*x-72*x),-46*x,1,2,no
(+45*b*x*y++79*b*x*y),+24*b*x*y,1,2,no
(-60*x+-5*x),-65*x,1,2,no
-94*b*x*y,$,1,1,no
(+87*b*x*y-61*b*x*y),+26*b*x*y,1,2,no
(-38*y+8*y),-30*y,1,2,no
(-91*a*b*x*y++41*a*b*x*y),-50*a*b*x*y,1,2,no
+74*a*b*x*y,$,1,1,no
(-46*a*b*y++77*a*b*y),+31*a*b*y,1,2,no
+26*a*x*y,$,1,1,no
(+50*b*y-56*b*y),-6*b*y,1,2,no
(+43*x*y+26*x*y),+69*x*y,1,2,no
-86*a*x*y,$,1,1,no
(+21*a*x+70*a*x),+91*a*x,1,2,no
(-8*a*x++a*x),-7*a*x,1,2,no
(-10*a*y-5*a*y),-15*a*y,1,2,no
(-25*x*y+90*x*y),+65*x*y,1,2,no
(-73*x*y+73*x*y),+0*x*y,1,2,no
(-24*b*x-40*b*x),-64*b*x,1,2,no
(+42*a*y+48*a*y),+90*a*y,1,2,no
(+38*a*y+45*a*y),+83*a*y,1,2,no
(+97*y+58*y),+55*y,1,2,no
(+92*y+14*y),+6*y,1,2,no
(+50*a*x+-91*a*x),-41*a*x,1,2,no
(+15*a*x*y++17*a*x*y),+32*a*x*y,1,2,no
(-11*x*y-x*y),-12*x*y,1,2,no
(+59*x*y+46*x*y),+5*x*y,1,2,no
(+28*x+79*x),+7*x,1,2,no
(-11*b*x*y-76*b*x*y),-87*b*x*y,1,2,no
(+3*y-4*y),-y,1,2,no
(+46*a*x*y+54*a*x*y),+0*x*y*a,1,2,no
(-88*x*y-77*x*y),-65*x*y,1,2,no
(-72*x-19*x),-91*x,1,2,no
(+21*a*b*x+35*a*b*x),+56*a*b*x,1,2,no
53*b*x*y,$,1,1,no
(+11*x*y+23*x*y),+34*x*y,1,2,no
(+35*a*x*y+93*a*x*y),+28*a*x*y,1,2,no
(+23*x+-42*x),-19*x,1,2,no
(-11*a*x+-23*a*x),-34*a*x,1,2,no
(-46*a*x*y-53*a*x*y),-99*a*x*y,1,2,no
(-64*y-63*y),-27*y,1,2,no
+86*a*b*x*y,$,1,1,no
45*a*x*y,$,1,1,no
(+31*a*b*x*y-23*a*b*x*y),+8*a*b*x*y,1,2,no
(+24*x-30*x),-6*x,1,2,no
(+14*b*x-16*b*x),-2*b*x,1,2,no
(-9*a*b*x*y++82*a*b*x*y),+73*a*b*x*y,1,2,no
(-25*b*x*y+9*b*x*y),-16*b*x*y,1,2,no
(-93*b*y-79*b*y),-72*b*y,1,2,no
(+62*a*b*x*y-4*a*b*x*y),+58*a*b*x*y,1,2,no
+-19*a*y,$,1,1,no
(-48*a*b*x*y++33*a*b*x*y),-15*a*b*x*y,1,2,no
(+88*y++19*y),+7*y,1,2,no
(+57*x*y+73*x*y),+30*x*y,1,2,no
(-64*a*b*x*y-57*a*b*x*y),-21*a*b*x*y,1,2,no
(+21*a*b*x*y-38*a*b*x*y),-17*a*b*x*y,1,2,no
(+36*x+-90*x),-54*x,1,2,no
(-64*a*b*x-15*a*b*x),-79*a*b*x,1,2,no
(+16*a*b*x+84*a*b*x),+0*x*b*a,1,2,no
(+74*a*x+44*a*x),+18*a*x,1,2,no
(+37*b*y+4*b*y),+41*b*y,1,2,no
(-11*x*y+-83*x*y),-94*x*y,1,2,no
+43*a*y,$,1,1,no
(-79*x*y+45*x*y),-34*x*y,1,2,no
(-80*b*y+92*b*y),+12*b*y,1,2,no
(+60*a*b*x*y+-27*a*b*x*y),+33*a*b*x*y,1,2,no
(+91*x*y+51*x*y),+42*x*y,1,2,no
(+85*x*y+55*x*y),+40*x*y,1,2,no
(-15*y+18*y),+3*y,1,2,no
(+4*a*b*x++28*a*b*x),+32*a*b*x,1,2,no
(+38*a*b*x*y-12*a*b*x*y),+26*a*b*x*y,1,2,no
(+24*a*b*x*y-17*a*b*x*y),+7*a*b*x*y,1,2,no
+87*x,$,1,1,no
(-17*a*b*x*y+6*a*b*x*y),-11*a*b*x*y,1,2,no
(+13*a*b*x*y+28*a*b*x*y),+41*a*b*x*y,1,2,no
(-13*y+12*y),-y,1,2,no
(+71*x-97*x),-26*x,1,2,no
(-44*a*y+86*a*y),+42*a*y,1,2,no
(+50*x-96*x),-46*x,1,2,no
(+12*b*y-35*b*y),-23*b*y,1,2,no
(+14*b*x*y+53*b*x*y),+67*b*x*y,1,2,no
(+24*x++96*x),+20*x,1,2,no
(-34*x+-57*x),-91*x,1,2,no
+59*a*b*y,$,1,1,no
-54*a*b*y,$,1,1,no
(-39*y-53*y),-92*y,1,2,no
(+27*a*b*x*y+80*a*b*x*y),+7*a*b*x*y,1,2,no
(-87*a*b*y-46*a*b*y),-33*a*b*y,1,2,no
-80*a*b*x*y,$,1,1,no
(-32*x-16*x),-48*x,1,2,no
(-47*x*y+88*x*y),+41*x*y,1,2,no
(+62*a*b*x*y+17*a*b*x*y),+79*a*b*x*y,1,2,no
(-45*x*y-48*x*y),-93*x*y,1,2,no
(+16*b*x*y-57*b*x*y),-41*b*x*y,1,2,no
(+67*b*x*y++8*b*x*y),+75*b*x*y,1,2,no
(-51*x*y+-84*x*y),-35*x*y,1,2,no
(-43*y++23*y),-20*y,1,2,no
(-73*a*x+43*a*x),-30*a*x,1,2,no
(+63*a*b*x*y+-43*a*b*x*y),+20*a*b*x*y,1,2,no
(+13*a*b*y-23*a*b*y),-10*a*b*y,1,2,no
(-30*b*x*y+64*b*x*y),+34*b*x*y,1,2,no
(-23*y-40*y),-63*y,1,2,no
(-23*x+-98*x),-21*x,1,2,no
(+25*a*b*x-34*a*b*x),-9*a*b*x,1,2,no
-31*b*x,$,1,1,no
+16*x*y,$,1,1,no
(+76*x*y+-41*x*y),+35*x*y,1,2,no
(+51*a*x*y++98*a*x*y),+49*a*x*y,1,2,no
(-95*b*x*y-40*b*x*y),-35*b*x*y,1,2,no
(+18*y-91*y),-73*y,1,2,no
+-94*a*x*y,$,1,1,no
(+73*x*y+-95*x*y),-22*x*y,1,2,no
(-20*y-27*y),-47*y,1,2,no
(+38*x*y-80*x*y),-42*x*y,1,2,no
(-77*x*y+43*x*y),-34*x*y,1,2,no
(-9*a*y++11*a*y),+2*a*y,1,2,no
(+60*x*y-98*x*y),-38*x*y,1,2,no
(+96*y-45*y),+51*y,1,2,no
(-7*a*b*x*y+5*a*b*x*y),-2*a*b*x*y,1,2,no
(+11*x*y-69*x*y),-58*x*y,1,2,no
(+8*x+68*x),+76*x,1,2,no
+69*x,$,1,1,no
(-b*y-14*b*y),-15*b*y,1,2,no
(+97*x*y-57*x*y),+40*x*y,1,2,no
(-6*a*b*x*y-61*a*b*x*y),-67*a*b*x*y,1,2,no
(-33*a*b*x*y-39*a*b*x*y),-72*a*b*x*y,1,2,no
-27*a*x,$,1,1,no
(+21*b*x*y+35*b*x*y),+56*b*x*y,1,2,no
(-6*b*x*y+7*b*x*y),+b*x*y,1,2,no
(-25*y+55*y),+30*y,1,2,no
(-76*x*y+4*x*y),-72*x*y,1,2,no
(-74*x*y-19*x*y),-93*x*y,1,2,no
(-31*y-82*y),-13*y,1,2,no
(+50*y+79*y),+29*y,1,2,no
+85*b*x,$,1,1,no
+53*a*x,$,1,1,no
(+32*x*y+82*x*y),+14*x*y,1,2,no
(+40*x*y-56*x*y),-16*x*y,1,2,no
(+57*x-68*x),-11*x,1,2,no
(-85*a*b*y++7*a*b*y),-78*a*b*y,1,2,no
(-45*b*x*y-67*b*x*y),-12*b*x*y,1,2,no
(+46*x-34*x),+12*x,1,2,no
(+14*a*b*x*y-16*a*b*x*y),-2*a*b*x*y,1,2,no
(+4*y-45*y),-41*y,1,2,no
(-79*y+42*y),-37*y,1,2,no
(+63*x+0*x),+63*x,1,2,no
(+8*b*x*y-19*b*x*y),-11*b*x*y,1,2,no
(+65*b*x*y-50*b*x*y),+15*b*x*y,1,2,no
-32*x*y,$,1,1,no
(-3*a*b*x*y+49*a*b*x*y),+46*a*b*x*y,1,2,no
45*a*y,$,1,1,no
(-73*y-77*y),-50*y,1,2,no
(+95*a*x+7*a*x),+2*a*x,1,2,no
-96*x*y,$,1,1,no
(-37*b*x*y+-41*b*x*y),-78*b*x*y,1,2,no
(+43*a*b*y-11*a*b*y),+32*a*b*y,1,2,no
(-54*x*y-93*x*y),-47*x*y,1,2,no
(-30*x*y+93*x*y),+63*x*y,1,2,no
(+98*x*y+3*x*y),+x*y,1,2,no
(-20*x+15*x),-5*x,1,2,no
(+8*a*b*y+-37*a*b*y),-29*a*b*y,1,2,no
(-15*x-91*x),-6*x,1,2,no
56*a*y,$,1,1,no
+2*y,$,1,1,no
(+53*a*b*y+52*a*b*y),+5*a*b*y,1,2,no
(-58*x*y-13*x*y),-71*x*y,1,2,no
(-19*a*b*x*y-87*a*b*x*y),-6*a*b*x*y,1,2,no
-94*b*y,$,1,1,no
(+12*x*y-64*x*y),-52*x*y,1,2,no
(+88*x*y++98*x*y),+86*x*y,1,2,no
(-22*y-91*y),-13*y,1,2,no
(-39*x*y+-35*x*y),-74*x*y,1,2,no
(+11*a*b*x+2*a*b*x),+13*a*b*x,1,2,no
(+79*y+97*y),+76*y,1,2,no
(+42*a*y+-16*a*y),+26*a*y,1,2,no
(+40*b*y++31*b*y),+71*b*y,1,2,no
(-67*y+41*y),-26*y,1,2,no
(-39*x*y-97*x*y),-36*x*y,1,2,no
(+15*y+88*y),+3*y,1,2,no
(-76*x*y-81*x*y),-57*x*y,1,2,no
(-31*x*y-70*x*y),-x*y,1,2,no
(+32*b*x+61*b*x),+93*b*x,1,2,no
(-23*a*x*y-37*a*x*y),-60*a*x*y,1,2,no
(+33*a*b*y+-4*a*b*y),+29*a*b*y,1,2,no
(+36*a*x++23*a*x),+59*a*x,1,2,no
(+57*x*y-86*x*y),-29*x*y,1,2,no
(+34*a*b*x*y+41*a*b*x*y),+75*a*b*x*y,1,2,no
-18*a*b*x,$,1,1,no
(-22*x*y+8*x*y),-14*x*y,1,2,no
(+75*y+-33*y),+42*y,1,2,no
(+48*x-48*x),+0*x,1,2,no
(+9*a*b*x*y+15*a*b*x*y),+24*a*b*x*y,1,2,no
-34*b*x,$,1,1,no
(-35*a*b*x*y++22*a*b*x*y),-13*a*b*x*y,1,2,no
(+0*x*y*a*b+47*a*b*x*y),+47*a*b*x*y,1,2,no
(+77*x*y-53*x*y),+24*x*y,1,2,no
(+24*y+-72*y),-48*y,1,2,no
(-93*x*y+83*x*y),-10*x*y,1,2,no
(+27*y-81*y),-54*y,1,2,no
+-95*b*y,$,1,1,no
(+96*x*y-36*x*y),+60*x*y,1,2,no
(-26*b*x*y-21*b*x*y),-47*b*x*y,1,2,no
(+93*x*y-86*x*y),+7*x*y,1,2,no
+-76*a*x*y,$,1,1,no
(+86*x*y-63*x*y),+23*x*y,1,2,no
(+67*y+98*y),+65*y,1,2,no
(+3*b*x-45*b*x),-42*b*x,1,2,no
(-64*y++58*y),-6*y,1,2,no
(+38*y+51*y),+89*y,1,2,no
(-50*x*y+35*x*y),-15*x*y,1,2,no
(+73*a*b*y+14*a*b*y),+87*a*b*y,1,2,no
(-28*b*x*y-7*b*x*y),-35*b*x*y,1,2,no
(+11*x*y+20*x*y),+31*x*y,1,2,no
(-94*x*y+98*x*y),+4*x*y,1,2,no
(-88*b*x*y+-16*b*x*y),-4*b*x*y,1,2,no
(-62*a*b*x*y+-a*b*x*y),-63*a*b*x*y,1,2,no
(+18*a*b*y-22*a*b*y),-4*a*b*y,1,2,no
(-86*x-20*x),-6*x,1,2,no
(+24*y-81*y),-57*y,1,2,no
(-57*x-32*x),-89*x,1,2,no
(-95*a*b*x-24*a*b*x),-19*a*b*x,1,2,no
(-12*x*y-93*x*y),-5*x*y,1,2,no
-72*b*y,$,1,1,no
(+0*x*b-92*b*x),-92*b*x,1,2,no
(+71*x+86*x),+57*x,1,2,no
(+33*a*b*x*y+40*a*b*x*y),+73*a*b*x*y,1,2,no
(-26*a*b*y+-2*a*b*y),-28*a*b*y,1,2,no
-22*a*b*x*y,$,1,1,no
(+32*y-29*y),+3*y,1,2,no
46*a*b*x*y,$,1,1,no
(-22*a*b*x+32*a*b*x),+10*a*b*x,1,2,no
+-92*b*x,$,1,1,no
(-7*x*y-28*x*y),-35*x*y,1,2,no
(-19*x*y+-19*x*y),-38*x*y,1,2,no
(-77*x-92*x),-69*x,1,2,no
(-63*a*b*x+31*a*b*x),-32*a*b*x,1,2,no
-48*y,$,1,1,no
89*b*x*y,$,1,1,no
(+41*a*x+15*a*x),+56*a*x,1,2,no
(+40*b*x*y+17*b*x*y),+57*b*x*y,1,2,no
(-75*a*x*y+17*a*x*y),-58*a*x*y,1,2,no
(-59*x*y+73*x*y),+14*x*y,1,2,no
(-17*y-64*y),-81*y,1,2,no
+x,$,1,1,no
(+67*b*x+29*b*x),+96*b*x,1,2,no
(+78*x*y-89*x*y),-11*x*y,1,2,no
(+53*x*y-92*x*y),-39*x*y,1,2,no
(+49*y-73*y),-24*y,1,2,no
(+71*a*x*y-58*a*x*y),+13*a*x*y,1,2,no
61*a*x,$,1,1,no
-40*b*x,$,1,1,no
(+88*y+57*y),+45*y,1,2,no
(-43*x*y+79*x*y),+36*x*y,1,2,no
+16*x,$,1,1,no
(-94*b*x-20*b*x),-14*b*x,1,2,no
(+66*x+64*x),+30*x,1,2,no
(+79*x+-54*x),+25*x,1,2,no
(+75*x-52*x),+23*x,1,2,no
(+22*a*x+87*a*x),+9*a*x,1,2,no
-36*a*b*x*y,$,1,1,no
(-70*a*x*y-72*a*x*y),-42*a*x*y,1,2,no
(-8*a*b*x+19*a*b*x),+11*a*b*x,1,2,no
(-99*y+-56*y),-55*y,1,2,no
(-31*b*x*y-40*b*x*y),-71*b*x*y,1,2,no
(+56*y+98*y),+54*y,1,2,no
(+12*a*b*x*y+86*a*b*x*y),+98*a*b*x*y,1,2,no
(-5*b*x*y+-16*b*x*y),-21*b*x*y,1,2,no
(+b*x*y+61*b*x*y),+62*b*x*y,1,2,no
(+47*b*x*y-67*b*x*y),-20*b*x*y,1,2,no
+55*x*y,$,1,1,no
+74*b*y,$,1,1,no
(-80*b*y+83*b*y),+3*b*y,1,2,no
(+16*x*y-99*x*y),-83*x*y,1,2,no
(-88*x*y+-23*x*y),-11*x*y,1,2,no
(+97*x*y-42*x*y),+55*x*y,1,2,no
(-33*a*b*x*y-37*a*b*x*y),-70*a*b*x*y,1,2,no
-16*a*x,$,1,1,no
(+14*a*x+36*a*x),+50*a*x,1,2,no
(-15*x*y++80*x*y),+65*x*y,1,2,no
+-71*a*b*x*y,$,1,1,no
(+64*x*y+5*x*y),+69*x*y,1,2,no
(+50*a*b*x-2*a*b*x),+48*a*b*x,1,2,no
(+64*b*x-80*b*x),-16*b*x,1,2,no
(+86*y+32*y),+18*y,1,2,no
(-73*x*y+50*x*y),-23*x*y,1,2,no
-70*x*y,$,1,1,no
(-21*a*b*y-12*a*b*y),-33*a*b*y,1,2,no
(-87*a*b*x-36*a*b*x),-23*a*b*x,1,2,no
(-21*a*b*x*y-72*a*b*x*y),-93*a*b*x*y,1,2,no
(+97*x*y-43*x*y),+54*x*y,1,2,no
(-41*a*x*y-89*a*x*y),-30*a*x*y,1,2,no
57*a*x,$,1,1,no
(+33*a*y+5*a*y),+38*a*y,1,2,no
(+97*y++64*y),+61*y,1,2,no
(-55*x*y-81*x*y),-36*x*y,1,2,no
(-79*b*y-24*b*y),-3*b*y,1,2,no
(+68*a*b*x*y++3*a*b*x*y),+71*a*b*x*y,1,2,no
(-60*x-2*x),-62*x,1,2,no
+-62*b*y,$,1,1,no
(-38*a*b*x-60*a*b*x),-98*a*b*x,1,2,no
(-63*a*b*x*y-95*a*b*x*y),-58*a*b*x*y,1,2,no
(-18*a*x*y-66*a*x*y),-84*a*x*y,1,2,no
(+49*y++88*y),+37*y,1,2,no
(-42*x+60*x),+18*x,1,2,no
(-60*x*y+14*x*y),-46*x*y,1,2,no
(-3*b*y-46*b*y),-49*b*y,1,2,no
(-50*a*b*x*y-41*a*b*x*y),-91*a*b*x*y,1,2,no
(-86*y+77*y),-9*y,1,2,no
(+70*a*x*y-99*a*x*y),-29*a*x*y,1,2,no
(-29*a*b*x*y-93*a*b*x*y),-22*a*b*x*y,1,2,no
-38*b*x,$,1,1,no
(+72*b*x+44*b*x),+16*b*x,1,2,no
(-89*y-73*y),-62*y,1,2,no
(+65*a*x*y+95*a*x*y),+60*a*x*y,1,2,no
(-13*x*y+31*x*y),+18*x*y,1,2,no
+92*b*y,$,1,1,no
(-49*a*b*x-13*a*b*x),-62*a*b*x,1,2,no
(-32*a*b*x*y+-82*a*b*x*y),-14*a*b*x*y,1,2,no
(-55*x-65*x),-20*x,1,2,no
(-87*b*x*y+-55*b*x*y),-42*b*x*y,1,2,no
(-82*y+31*y),-51*y,1,2,no
(+73*x-42*x),+31*x,1,2,no
52*b*x,$,1,1,no
(+85*x*y+90*x*y),+75*x*y,1,2,no
+76*b*x,$,1,1,no
(-18*a*b*y+3*a*b*y),-15*a*b*y,1,2,no
(+75*x*y+-36*x*y),+39*x*y,1,2,no
(-62*x*y-34*x*y),-96*x*y,1,2,no
(-62*a*b*x+61*a*b*x),-a*b*x,1,2,no
(+91*x+4*x),+95*x,1,2,no
(-56*x*y+-35*x*y),-91*x*y,1,2,no
(+20*a*b*x*y+18*a*b*x*y),+38*a*b*x*y,1,2,no
(+25*x*y+41*x*y),+66*x*y,1,2,no
(+54*y-61*y),-7*y,1,2,no
(-29*b*x-9*b*x),-38*b*x,1,2,no
(-75*x*y-53*x*y),-28*x*y,1,2,no
(-92*x*y-55*x*y),-47*x*y,1,2,no
(+64*a*x+90*a*x),+54*a*x,1,2,no
(+70*a*x*y+16*a*x*y),+86*a*x*y,1,2,no
(+6*x*y+77*x*y),+83*x*y,1,2,no
(-8*x*y-58*x*y),-66*x*y,1,2,no
(+55*b*x*y-56*b*x*y),-b*x*y,1,2,no
+39*a*b*x*y,$,1,1,no
(+3*a*b*y+37*a*b*y),+40*a*b*y,1,2,no
(+23*a*b*x*y+13*a*b*x*y),+36*a*b*x*y,1,2,no
78*a*x*y,$,1,1,no
+-91*a*b*y,$,1,1,no
(+44*a*x*y+6*a*x*y),+50*a*x*y,1,2,no
10*a*y,$,1,1,no
(+43*a*x*y+67*a*x*y),+10*a*x*y,1,2,no
76*b*y,$,1,1,no
(+85*x*y-97*x*y),-12*x*y,1,2,no
(+17*b*x*y+32*b*x*y),+49*b*x*y,1,2,no
(+7*a*x+68*a*x),+75*a*x,1,2,no
+-28*b*x*y,$,1,1,no
(+5*a*b*x*y++41*a*b*x*y),+46*a*b*x*y,1,2,no
(-16*x+-68*x),-84*x,1,2,no
(+39*x*y-76*x*y),-37*x*y,1,2,no
(-21*a*b*x*y+39*a*b*x*y),+18*a*b*x*y,1,2,no
(+38*y-18*y),+20*y,1,2,no
(-51*a*b*x+36*a*b*x),-15*a*b*x,1,2,no
(-40*b*x-28*b*x),-68*b*x,1,2,no
(+78*a*b*x*y++98*a*b*x*y),+76*a*b*x*y,1,2,no
(-76*y+71*y),-5*y,1,2,no
(+18*x+26*x),+44*x,1,2,no
+18*x*y,$,1,1,no
(+70*b*x+5*b*x),+75*b*x,1,2,no
(-69*x*y-16*x*y),-85*x*y,1,2,no
(+57*a*x*y+55*a*x*y),+12*a*x*y,1,2,no
(-3*a*x+30*a*x),+27*a*x,1,2,no
(-69*a*b*x*y+10*a*b*x*y),-59*a*b*x*y,1,2,no
(-56*b*x*y-25*b*x*y),-81*b*x*y,1,2,no
(-a*y+42*a*y),+41*a*y,1,2,no
(-53*a*x*y+-77*a*x*y),-30*a*x*y,1,2,no
(-34*x*y+-16*x*y),-50*x*y,1,2,no
(+0*x*y*a*b-28*a*b*x*y),-28*a*b*x*y,1,2,no
(-24*a*b*x+81*a*b*x),+57*a*b*x,1,2,no
(-66*y++62*y),-4*y,1,2,no
(+0*x*y*a+36*a*x*y),+36*a*x*y,1,2,no
+38*x*y,$,1,1,no
(+69*x*y-89*x*y),-20*x*y,1,2,no
(+3*x-55*x),-52*x,1,2,no
(+7*x*y+-87*x*y),-80*x*y,1,2,no
(-33*a*b*x*y++71*a*b*x*y),+38*a*b*x*y,1,2,no
(+17*x+-60*x),-43*x,1,2,no
(+16*a*b*x*y+81*a*b*x*y),+97*a*b*x*y,1,2,no
(-9*y-31*y),-40*y,1,2,no
(+8*a*x*y+59*a*x*y),+67*a*x*y,1,2,no
+30*a*x,$,1,1,no
+a*x*y,$,1,1,no
(-80*a*b*y+14*a*b*y),-66*a*b*y,1,2,no
(+18*x*y-x*y),+17*x*y,1,2,no
(+20*x*y+20*x*y),+40*x*y,1,2,no
(+27*a*b*x++43*a*b*x),+70*a*b*x,1,2,no
(-83*x-32*x),-15*x,1,2,no
(+95*a*x*y+-11*a*x*y),+84*a*x*y,1,2,no
-45*x,$,1,1,no
(-a*y-22*a*y),-23*a*y,1,2,no
(-97*y-47*y),-44*y,1,2,no
(+51*y-10*y),+41*y,1,2,no
(+52*a*b*y+26*a*b*y),+78*a*b*y,1,2,no
(+23*a*b*x*y+32*a*b*x*y),+55*a*b*x*y,1,2,no
(+16*x*y++66*x*y),+82*x*y,1,2,no
(-69*x+55*x),-14*x,1,2,no
(-43*y++31*y),-12*y,1,2,no
(+95*x*y-66*x*y),+29*x*y,1,2,no
(-46*b*x-26*b*x),-72*b*x,1,2,no
(+60*x+-78*x),-18*x,1,2,no
(+8*x+-3*x),+5*x,1,2,no
(-33*a*b*x*y-95*a*b*x*y),-28*a*b*x*y,1,2,no
94*b*x,$,1,1,no
(-54*x*y-10*x*y),-64*x*y,1,2,no
+45*b*y,$,1,1,no
(+30*b*x*y+69*b*x*y),+99*b*x*y,1,2,no
(+84*a*y+56*a*y),+40*a*y,1,2,no
(+73*a*b*x*y-66*a*b*x*y),+7*a*b*x*y,1,2,no
(-27*x*y+-19*x*y),-46*x*y,1,2,no
15*a*b*x*y,$,1,1,no
(-40*a*b*x*y-5*a*b*x*y),-45*a*b*x*y,1,2,no
